2023-11-29 02:34:03.641139,-1,OD Placeholder,True
2023-11-29 02:34:08.642456,-1,OD Placeholder,True
2023-11-29 02:34:13.643850,-1,OD Placeholder,True
2023-11-29 02:34:18.645584,-1,OD Placeholder,True
2023-11-29 02:34:23.647021,-1,OD Placeholder,True
2023-11-29 02:34:28.648278,-1,OD Placeholder,True
2023-11-29 02:34:33.649601,-1,OD Placeholder,True
2023-11-29 02:34:38.650981,-1,OD Placeholder,True
2023-11-29 02:34:43.652231,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:34:55.562382,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:35:05.473838,-1,OD Placeholder,True
2023-11-29 02:35:10.474225,-1,OD Placeholder,True
2023-11-29 02:35:15.474476,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:35:24.799482,-1,OD Placeholder,True
2023-11-29 02:35:29.799884,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:38:49.605874,-1,OD Placeholder,True
2023-11-29 02:38:54.606321,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:46:50.861274,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:47:23.717613,-1,OD Placeholder,True
2023-11-29 02:47:28.718051,-1,OD Placeholder,True
2023-11-29 02:47:33.718358,-1,OD Placeholder,True
2023-11-29 02:47:38.718588,-1,OD Placeholder,True
2023-11-29 02:47:43.718847,-1,OD Placeholder,True
2023-11-29 02:47:48.719212,-1,OD Placeholder,True
2023-11-29 02:47:53.719520,-1,OD Placeholder,True
2023-11-29 02:47:58.719833,-1,OD Placeholder,True
2023-11-29 02:48:03.720183,-1,OD Placeholder,True
2023-11-29 02:48:08.720460,-1,OD Placeholder,True
2023-11-29 02:48:13.721985,-1,OD Placeholder,True
2023-11-29 02:48:18.723237,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:54:01.400933,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:54:09.924768,-1,OD Placeholder,True
2023-11-29 02:54:14.925332,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:54:25.398226,-1,OD Placeholder,True
2023-11-29 02:54:30.398649,-1,OD Placeholder,True
2023-11-29 02:54:35.486198,-1,OD Placeholder,True
2023-11-29 02:54:40.487687,-1,OD Placeholder,True
2023-11-29 02:54:45.489208,-1,OD Placeholder,True
2023-11-29 02:54:50.491486,-1,OD Placeholder,True
2023-11-29 02:54:55.492765,-1,OD Placeholder,True
2023-11-29 02:55:00.494484,-1,OD Placeholder,True
2023-11-29 02:55:05.496249,-1,OD Placeholder,True
2023-11-29 02:55:10.497634,-1,OD Placeholder,True
2023-11-29 02:55:15.498898,-1,OD Placeholder,True
2023-11-29 02:55:20.500254,-1,OD Placeholder,True
2023-11-29 02:55:25.501675,-1,OD Placeholder,True
2023-11-29 02:55:30.503089,-1,OD Placeholder,True
2023-11-29 02:55:35.504388,-1,OD Placeholder,True
2023-11-29 02:55:40.505707,-1,OD Placeholder,True
2023-11-29 02:55:45.507121,-1,OD Placeholder,True
2023-11-29 02:55:50.508371,-1,OD Placeholder,True
2023-11-29 02:55:55.509778,-1,OD Placeholder,True
2023-11-29 02:56:00.511560,-1,OD Placeholder,True
2023-11-29 02:56:05.513115,-1,OD Placeholder,True
2023-11-29 02:56:10.514402,-1,OD Placeholder,True
2023-11-29 02:56:15.515950,-1,OD Placeholder,True
2023-11-29 02:56:20.517416,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:56:31.849762,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:57:53.266788,-1,OD Placeholder,True
2023-11-29 02:57:58.267246,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:59:37.069920,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 02:59:46.795441,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 03:00:29.359854,-1,OD Placeholder,TrueTime, pH, OD600, Light
2023-11-29 03:00:49.347815,-1,OD Placeholder,True
2023-11-29 03:00:54.348276,-1,OD Placeholder,True
